"8","Danesburgh Surprise Major","-5-6-5-6-2-23-4-7LH2","b"
"10","Danethorpe Delight Royal","-5-4.5-58.1.34-78.1.36-6.7-6-1LH1","mx"
"10","Danetre Surprise Royal","-3-4-5-6-7-8-36-5.78.4.38.7LH2","f"
"8","Danum Surprise Major","-5-4.5-5.6-2-5-34-3LH1","mx"
"8","Danville Surprise Major","-3-4-56-36.4-4.3-34.6.3LH2","e"
"6","Daphne Surprise Minor","34-5.4.5-2.3.2-4.5LH2","f"
"8","Darb Surprise Major","7-7.456-567-367-2-25.34-34.7LH2","f"
"8","Darbhanga Junction Bob Major","56.4-236.2.2345.3456.7LH2","2z"
"8","Dardanelles Surprise Major","-5-6-5-36-4-23.56.34-7LH2","b"
"8","Daresbury Bob Major","-4-3-1.56.7LH2","d"
"9","Daresbury Bob Caters","3.1.5.1.9.3.9.1.56.7.56.1.9.3.9.1.5.1","d"
"10","Daresbury Surprise Royal","36-56.4.5-5.6-2.7.38-4-5-6-7LH2","e"
"12","Daresbury Surprise Maximus","36-56.4.5-5.6-2.7.38-4.9.50-6-7-8-9LH2","e"
"6","Darfield Treble Bob Minor","-3-1-5-1-34-1LH4","4z"
"6","Darfield Surprise Minor","-3-4-2-3.2-34.1LH2","2z"
"6","Darfield Exercise Delight Minor","-3-1-2-3-4-1LH4","4z"
"6","Darfield Pleasure Delight Minor","-3-1-2-3-2-3LH4","4z"
"8","Darius Surprise Major","-5-6-2-23-2-45-6-7LH2","b"
"8","Dark Skies Surprise Major","-3-4-25-36-34-45-34-1LH2","e"
"8","Darlaston Little Bob Major","-1-3.2.36LH2","2z"
"6","Darling Buds of May Delight Minor","3-5.4-2-1.34-2.5LH2","2z"
"6","Darlington Alliance Minor","34.1-1-34-1LH2","a"
"8","Darlington Surprise Major","-5-4-56-6-2-5-6-7LH2","d"
"6","Darlton Surprise Minor","-3-45-2-23-2-5LH1","6z"
"6","Darmstadtium Delight Minor","-34-1-25-3.2-34.5LH2","2z"
"8","Darmstadtium Surprise Major","-5-4.5-5.36.4-4.5.6-6.3LH2","2z"
"7","Darnall Bob Triples","345.1.56.3.2.5.7LH2","p"
"8","Darnall Surprise Major","-56-4.56-5.6.34-4.3.6.34.6.5LH1","mx"
"8","Darnhill Surprise Major","-3-4-25-6-4-3.56-256.7LH2","b"
"8","Darracott Delight Major","-56-4-56-1-4-5-2-5LH1","l"
"10","Darracott Delight Royal","-56-4-56-1-4-5-2-5-2-5LH1","l"
"6","Darrington Alliance Minor","34-34.1-3-3LH2","f"
"8","Dartford Little Bob Major","-4-34-1-2","f"
"8","Dartford Surprise Major","-5-6-2-3-2-3.6-6.7LH2","b"
"11","Dartmoor Bob Cinques","3.1.E.69.7.3.4.5.4.5.78.5.78.5.4.5.4.3.7.69.E.1","f"
"8","Dartmoor Surprise Major","56-5.4-5-36-2-5-6-1LH2","d"
"6","Darton Treble Bob Minor","-3-1-2-1.34-34.1LH2","2z"
"6","Darton Surprise Minor","-3-4-5-3-4-3LH1","6z"
"6","Darton Exercise Delight Minor","-34-1-2-3-4-5LH2","2z"
"8","Darton Exercise Delight Major","-34-1-2-3-4-5-6-7LH2","2z"
"10","Darton Exercise Delight Royal","-34-1-2-3-4-5-6-7-8-9LH2","2z"
"6","Darton New Pleasure Treble Bob Minor","-3-1-2-1-34-5LH1","6z"
"8","Daruveda Surprise Major","-5-456-2.5.36-34-3-34-1LH1","mx"
"8","Darwha Bob Major","-4.7.36.7.5-7LH2","f"
"8","Darwin Surprise Major","-56-4-56-3-4-45-234-5LH1","l"
"8","Darwin College Surprise Major","34-5.4.56-56.3.4-4.5-4.56.1LH1","mx"
"8","Daryaogan Bob Major","-456-36.234.5.2.7LH2","2z"
"8","Daryapur Bob Major","347.4567-36.27.2345.34.7LH2","a"
"8","Dashing Erudition Surprise Major","36-56.4.5-5.236-4-5.4-4.7LH1","h"
"8","Dashwood Delight Major","56-56.1-56-6-4-5.4-4.5LH1","l"
"5","Datchet Bob Doubles","3.4.5.1.2LH1","1z"
"8","Datchet Surprise Major","-3-4-5-36-4-3-6-5LH1","mx"
"8","Datchworth Surprise Major","3-5.4-2-36-4-5.4-4.7LH2","c"
"8","Datia Bob Major","34567.47-36.347.5.3456.7LH2","a"
"8","Daudpur Bob Major","34.456.7.367.234.5.56.7LH2","2z"
"8","Daund Junction Bob Major","7.4.27.367.2.5-7LH2","2z"
"8","Dauntsey Little Bob Major","56.1-236.5LH2","f"
"6","Dauntsey Alliance Minor","-4-5-3-34-5LH2","2z"
"8","Dauntsey Surprise Major","34-5.4-5-6-4-345-4-7LH2","f"
"5","Daventry Bob Doubles","5.4.2.23.5.3.5.4.5.23","z"
"8","Daventry Alliance Major","-5-4.5-5.36.4.5-1LH1","mx"
"10","Daventry Little Alliance Royal","-5-4.5-5.36.4.5-8LH1","mx"
"12","Daventry Little Alliance Maximus","-5-4.5-5.36.4.5-8LH1","mx"
"10","Daventry Delight Royal","-5-6-7-8-2-1-4-3-34-9LH2","b"
"8","Daventry Surprise Major","3-3.4-2-3-4-5-36-7LH2","a"
"8","Davey Little Alliance Major","-5-6-2-23-4-34.5LH2","d"
"6","David Delight Minor","5-3.4-2-1-2-1LH4","4z"
"6","David Bassett Surprise Minor","-34-45-2-23-4-1LH1","6z"
"6","David Hird's Wallet Surprise Minor","5-5.4-5-3-4-3LH2","2z"
"8","David's Delight Major","-3-4-256-6-34-1.56-56.1LH2","c"
"8","Davies Surprise Major","3-5.4-5-3-34-5.6-56.7LH2","f"
"8","Dawlish Surprise Major","-56-4-56-36-34-5.4-4.7LH2","f"
"8","Dawn Surprise Major","-3-4-25-36.4-4.3.4.56.4.7LH2","b"
"8","Dawson Falls Delight Major","-3-456-56-1.34.2.34.1-34-7LH2","b"
"6","Day Delight Minor","-3-45-5-1.2-2.5LH2","b"
"8","De Castro Alliance Major","34-5.4-2-1-2-5.6.3LH1","mx"
"10","De Montfort Surprise Royal","-3-4-5-6-7-8.56-56.7.56.4.38.9LH2","b"
"8","de Senlis Surprise Major","-5-4.5-5.36-4-5.2-34.7LH2","a"
"8","Deacon Surprise Major","-5-6-56-236-34-5.4-6.3LH2","e"
"8","Deacons Delight Major","-3-1-56-6-2-1-4-7LH2","b"
"6","Deadly Nightshade Bob Minor","-4-23-5-23-4.5.2","z"
"8","Deadmans Surprise Major","34-5.4-2-3-4-345.6-6.5LH1","j"
"6","Deadwater Bob Minor","-45.25.3.34.5LH4","4z"
"6","Dean Prior Bob Minor","-45.5.3.4.5LH2","2z"
"8","Deane Delight Major","-5-1-5-6-34-3-34-5LH2","c"
"8","Deane Surprise Major","-5-456-2-6-4-45-4-5LH2","f"
"6","Deane Treble Place Minor","3-34.1-2-1-23-5LH2","f"
"8","Deansbrook Surprise Major","5-56.4-56-3.4-4.3-6-7LH2","f"
"12","Deansgate Surprise Maximus","36-56.4.5.2.5.36-4-5-6-7-8-9-38-9LH2","a"
"5","Deanshanger Bob Doubles","5.4.5.3.5.23.2.4.3.23","z"
"8","Dearne Surprise Major","-5-6-56-3.2-2.5.6-4.3LH1","mx"
"6","Dearne Valley Surprise Minor","3-3.4-2-3-4-1LH2","2z"
"6","Death by Chocolate Bob Minor","-4.5.3-1LH2","2z"
"8","Debdale Surprise Major","34-5.6-2.56.3.4-4.5-2-5LH2","a"
"8","Deben Surprise Major","3-5.4-2-3-4-5.36-36.1LH2","f"
"8","Debenham Surprise Major","-3-4-5-6-34-3.6-34.1LH2","c"
"8","Debenham Court Bob Major","-1-1-3.6.3LH1","h"
"9","Debenham Court Bob Caters","9.1.9.1.9.1.9.3.6.3.6.3.9.1.9.1.9.1","h"
"8","Decadium Surprise Major","-5-4.5-2.36-2-5-6-5LH1","j"
"8","Decantae Delight Major","-5-4.5-56.1-4-345.6-6.5LH1","j"
"6","Deceangeli Surprise Minor","3-34.4.2-2.3-2-3LH2","2z"
"8","December Alliance Major","-5-6-2-3.4-4.3-7LH2","b"
"8","December Delight Major","-5-4-56-6-34-1-6-7LH2","d"
"8","December Surprise Major","-34-45-56-23-34-45-56-5LH2","f"
"8","Decembre Delight Major","3-5.4-2-36-4-1-2-1LH2","f"
"8","Deddington Little Alliance Major","-5-6-3.4-5LH2","d"
"8","Deddington Surprise Major","-3-45-56-36-4-3-34-7LH2","b"
"8","Dedham Surprise Major","-5-6-2-6-4-23-2-3LH2","b"
"6","Dedication Surprise Minor","-34-45-2-3-4-1LH2","f"
"5","Dedworth Little Place Doubles","3.4.34LH2","25z"
"8","Dedworth Surprise Major","5-56.4-56-3-34-5.34-4.5LH2","a"
"8","Dee Surprise Major","-3-4-5-6-4-5-236-7LH1","g"
"6","Dee Treble Place Minor","-5-45-5-3.2.345.2.5LH2","2z"
"6","Deene Alliance Minor","-4-23-345-5LH2","f"
"8","Deene Surprise Major","-3-4-25-36.4-4.3.2.34-7LH2","b"
"6","Deene Hybrid Minor","34-3.1-2-23-2.234-234.25-23-2-1.3-34.2","f"
"5","Deenethorpe Bob Doubles","5.1.2.3.34LH4","45z"
"6","Deepcar Delight Minor","34-3.4-2-1-4-5LH2","2z"
"8","Deepdale Surprise Major","-5-6-56-36-34-3-56-1LH2","e"
"8","Deeply Vale Surprise Major","-3-4-25-6-4-3-2.34.7LH2","b"
"6","Deerhurst Surprise Minor","-34-4.5-2.3-2-1LH2","b"
"6","Deerness Bob Minor","34.1.25.3-5LH2","2z"
"8","Defiant Delight Major","-3-45-56-6-2-1.56-234.7LH2","b"
"8","Deheubarth Surprise Major","-5-4.5-5.6-2-345-2-3LH1","mx"
"8","Dehra Dun Surprise Major","-5-6-56-36.4-2.3.2-2.7LH2","d"
"12","Deimos Alliance Maximus","34-5.6-56-36.7.34-1-70.8.3.0.3LH1","g"
"10","Deira Delight Royal","34-5.4-5-36.4-2.3-2.36.1-2.36.1LH1","mx"
"12","Deira Delight Maximus","34-5.4-5-36.4-2.3-2.36.1-2.36.1-2.36.1LH1","mx"
"8","Deira Surprise Major","34-5.4-5-36.4-2.3-2.36.1LH1","mx"
"8","Dej Surprise Major","56.7-456-7-36-2-25.34-34.7LH2","f"
"8","Delaford Surprise Major","-3-4-56-36.2-4.3.4.36-3LH2","f"
"12","Delaware Surprise Maximus","-3-4-5-36-47-8-29-0-6-7-58-ELH2","b"
"8","Delgovicia Surprise Major","34-5.4-2-6-2-5.4-2.3LH1","mx"
"6","Delph Bridge Bob Minor","-1.2.23-5LH1","6z"
"8","Delrow Surprise Major","-5-6-56-36.4-4.3.4.56.4.5LH2","e"
"10","Dembleby Surprise Royal","-3-4-2-3.4-2.5.6-6.5-56-9LH2","b"
"8","Demetai Surprise Major","-3-4.56-2.36-4-3-6.34.1LH2","a"
"8","Demi-Centenary Bob Major","-4.5.36.2.5.4.3LH1","mx"
"8","Demicentury Surprise Major","34-5.6-56.2.3.4-4.5.4-36.7LH1","l"
"10","Denali Surprise Royal","-34-4-2-3.2-4.5-6-7.6-6.7LH1","k1"
"8","Denbigh Surprise Major","3-3.6-2-36.4-4.5-6-7LH2","c"
"5","Denbighshire Slow Course Doubles","5.4.5.23.2LH23","23z"
"6","Denby Treble Bob Minor","34-34.1-2-1.34-34.1LH4","4z"
"8","Denchworth Bob Major","-456-3.2.3-5LH2","f"
"6","Denchworth Surprise Minor","-3-4-5-23-234-23-234-3-5-4-3-2","e"
"8","Denfield Park Surprise Major","-3-4-56-6-2-3.56.4.56.3LH2","b"
"5","Denford Bob Doubles","3.1.5.3.5.1.5.1.34.1","r"
"8","Denford Surprise Major","-3-4-25-36.4-4.3.2.34.2.7LH2","b"
"8","Deng Surprise Major","-36-45-5-36.2-4.3.6.34.56.3LH2","f"
"6","Dengie Delight Minor","-3-45-5-1-2-3LH2","2z"
"8","Denmark Surprise Major","-5-4-2-3-4-3-6-1LH1","l"
"8","Dennery Surprise Major","-56-4-56-3.4-4.5-34.6.5LH1","k"
"6","Dennington Alliance Minor","-4-1-2-5LH1","6z"
"8","Dennington Surprise Major","-56-6-2-3.4-4.3-36-5LH1","mx"
"8","Denny Delight Major","34-5.6-56-1-34-1-34.6.3LH1","mx"
"6","Dent Bob Minor","-4.2.3.234.5LH4","4z"
"10","Dentdale Surprise Royal","-5-4.5-5.36.4.7.4.58-56-45-78-1LH1","mx"
"5","Denton Bob Doubles","34.1.2.3.2.3.5.4.3.2","p"
"6","Denton Alliance Minor","-1-2-3.2-2.3LH2","f"
"6","Denver Surprise Minor","3-5.4.5-2.3-2-5LH2","a"
"6","Denver Sluice Bob Minor","5.4.2.3.2.3LH2","f"
"8","Deoranian Bob Major","7.4-236.2.345.256.7LH2","2z"
"8","Deorham Delight Major","-3-4-56-236-4-1.34-2.3LH1","mx"
"8","Deori Bob Major","567.456.7.367.234.2345.256.7LH2","2z"
"8","Deoria Sadar Bob Major","34.456.256.36.2.5.2.7LH2","2z"
"10","Deppers Bridge Surprise Royal","-5-4-256-236-4-5-4-45-4-5LH2","f"
"8","Deptford Surprise Major","3-56.4.56-5.36.4-4.3-2-1LH2","f"
"8","Derby Delight Major","-5-6-2-1-4-3.56-34.1LH2","c"
"8","Derby Surprise Major","-3-4-5-6-2-3-56-1LH2","c"
"8","Derby County Surprise Major","34-3.4-25-3-4-5.6-6.5LH1","h"
"8","Derby Etches Park Bob Major","-4-236.7.5-7LH2","2z"
"6","Derby Etches Park Bob Minor","-4.5.23-5LH2","2z"
"6","Derby Lonsdale Surprise Minor","-5-4-2-23-34-5LH4","4z"
"5","Derbyshire Bob Doubles","3.1.5.1.34LH4","45z"
"10","Derbyshire Surprise Royal","-3-4-5-6-27-8-34-5-458-5LH2","c1"
"7","Dereham Bob Triples","5.1.5.1.34.5.7LH2","p"
"10","Dereham Surprise Royal","-3-4-2-6-34-45-6-5-6-5LH2","b"
"12","Dereham Surprise Maximus","-3-4-2-6-34-45-6-5-6-5-6-5LH2","b"
"8","Dereham Surprise Major","-3-4-2-6-34-45-6-5LH2","b"
"10","Deresford Surprise Royal","-3-4-5-6-7-8-6-47.58.4-9LH2","b"
"8","Derg Surprise Major","56.7-456-7-36.2-2.345.2.34.2.7LH2","f"
"8","Deritend Surprise Major","-3-6-56-36-4-5-2-1LH2","c"
"8","Derker Surprise Major","3-5.4.56-56.23-4-3-36.4.3LH2","f"
"10","Derngate Surprise Royal","-5-6-7-8-2-3-4-5.6-6.9LH2","b"
"12","Derngate Surprise Maximus","-5-6-7-8-9-0-2-3-4-5.6-6.ELH2","b"
"8","Derry Hill Surprise Major","-3-4.56-2.36.2-2.345-4-5LH2","f"
"8","Derry Park Bob Major","-1-1-1.3456.7LH1","g"
"6","Dersingham Surprise Minor","34-5.4-5-3.2-2.5LH2","2z"
"8","Derventium Surprise Major","-5-4-2-36.4-34.25-34-3LH1","mx"
"10","Derwent Delight Royal","-3-4-2-1-4-1-2-1-2-9LH2","b"
"8","Derwent Surprise Major","-56-4-56-36-34-5-34-7LH2","f"
"8","Derwent College Surprise Major","-5-4.5-5.36.4-4.5.4-256.7LH2","a"
"10","Derwent Edge Surprise Royal","-3-4-2-3.4-2.5.6-6.7-6-7LH2","c1"
"8","Derwenthaugh Surprise Major","-3-4-56-6-4-45-36.2.5LH2","a"
"5","Desborough Bob Doubles","3.1.5.23.5.23.2.1.5.1","s"
"10","Desborough Surprise Royal","-3-4-5-6-7-8-6-7.58-56.9LH2","b"
"8","Desborough Surprise Major","-3-4-5-6-4-5.36-34.7LH2","b"
"8","Desford Surprise Major","-3-4-2.5.36-34-45-34-7LH2","f"
"8","Desperate Housewives Surprise Major","-3-4-2-3.4-34.5.4-4.5LH2","d"
"10","Despina Delight Royal","-5-4.5.2-1-4-5.4-4.7.6-8.9LH2","c1"
"6","Dessary Treble Bob Minor","-34-1-25-1.34-2.5LH4","4z"
"8","Destructor Surprise Major","36-56.4.5.2.5.36.4-4.3.6-2.3LH1","j"
"8","Dett Surprise Major","56.7-4-567-36.2-2.345.2.34.2.7LH2","f"
"8","Deuterium Surprise Major","-56-6-56-23-4-5-6-7LH2","c"
"8","Deuteron Surprise Major","-56-6-256-3-4-5-6-7LH2","c"
"8","Deva Surprise Major","-5-4.5-5.36-4-5-36-1LH1","j"
"8","Devenish Surprise Major","-5-6-2-3-34-5-36-5LH2","f"
"6","Devils Bridge Bob Minor","345.45-3-5LH2","2z"
"8","Devizes Bob Major","56.4-6-1-3LH2","c"
"10","Devizes Surprise Royal","36.7.36.4-258-38-4-5.6-6.7-58-7LH2","f"
"8","Devizes Castle Surprise Major","-3-4.56-2.36.2-4.5.4-4.5LH2","f"
"11","Devon Little Bob Cinques","E.49.567.8.7.89.E.589.E.589.E.89.7.8.567.49","h"
"10","Devon Surprise Royal","-3-4.5-2.36-4-3.4-4.5.4-4.5LH2","a"
"12","Devon Surprise Maximus","-3-4.5-2.36-4-3.4-4.5.4-4.5.4-4.5LH2","a"
"8","Devon Surprise Major","-3-4.5-2.36-4-3.4-4.5LH2","a"
"8","Devona Delight Major","-3-1-56-1-4-45-236-7LH2","f"
"8","Dewanganj Bob Major","34567.4.567.36.7.5.56.7LH2","2z"
"8","Dewdrop Surprise Major","-3-4.56.2.5.36.4.7.34.5-6-7LH2","b"
"8","Dewi Sant Surprise Major","-5-4.5-5.36.4-34.5.4-2.3LH1","mx"
"8","Dewsbury Bob Major","-1-3-3-7LH1","8z"
"6","Dewsbury Bob Minor","-1-3-5LH1","6z"
"8","Dewsbury Alliance Major","-5-5-4.5-5-5.36.4-4.5-4-1LH1","mx"
"6","Dewsbury Treble Bob Minor","-3-1-5-1-4-1LH1","6z"
"6","Dewsbury Delight Treble Bob Minor","-3-1-5-1-4-1LH2","2z"
"8","Dexter Sheppard Alliance Major","-3-4-5-6-4-3-3456-56-1LH2","f"
"8","Dhalgaon Bob Major","7.4.7.367-25-7LH2","2z"
"8","Dhamora Bob Major","7.4567.56.2367-345.23456.7LH2","2z"
"8","Dhanata Bob Major","7.4567.567.236.2.345.234.7LH2","2z"
"8","Dhang Bob Major","56.4.7.367.34.345-7LH2","2z"
"8","Dhanori Bob Major","-47.7.236.2.5.2.7LH2","f"
"8","Dharminiya Halt Bob Major","56.456-236.234.5.234.7LH2","f"
"6","Dhaulagiri Treble Place Minor","-5-4-5-23-23-5LH1","6z"
"8","Dhaulpur Junction Bob Major","34567.4567.2.36.34.25.56.7LH2","2z"
"8","Dhaur Salar Halt Bob Major","-456.256.36.2.5.2.7LH2","f"
"8","Dhaura Bob Major","34567.456-2367-2345.56.7LH2","2z"
"8","Dhoki Bob Major","7.4-2367-25-7LH2","f"
"8","Dholi Bob Major","34.4567.2.367.2.5.56.7LH2","2z"
"8","Dhualpur Junction Bob Major","-47.7.367.2.5-7LH2","2z"
"8","Diabolical Treble Bob Major","56.34.56.1-2.56.1-2.34.1-36-1LH2","b"
"7","Diamond Bob Triples","7.45.7.3.7.23.7LH2","q"
"10","Diamond Alliance Royal","-3-4-5-6-78-8-56-5-9LH2","c1"
"8","Diamond Delight Major","-3-4-25-236-4-1.56.2.34.7LH2","b"
"10","Diamond Delight Royal","-3-4-25-236-4-1.56.2.34.7.56.2.34.7LH2","c1"
"6","Diamond Treble Bob Minor","3-34.1-25-1-34-5LH4","4z"
"8","Diamond Surprise Major","5.34-4-5-3-4-5-6-7LH2","d"
"8","Diatribe Surprise Major","-3-4-5.2.36-34-5.4-6.7LH2","b"
"5","Dibley Bob Doubles","3.1.2.3.2.23.5.1.5.1","s"
"8","Dibnapur Bob Major","3456.4567.27.367.34.25-7LH2","2z"
"8","Dicaledones Surprise Major","-3-456-2-23-2-3.6-6.5LH1","mx"
"6","Diccon Surprise Minor","5-3.4-2-3-2-5LH2","2z"
"6","Dickleburgh Surprise Minor","34-5.4-5-23-2-3LH2","a"
"8","Dictum Surprise Major","-5-4.5-5.6-34-5-2-3LH1","mx"
"8","Didcot Surprise Major","-3-456-256-6-34-3-34-5LH2","f"
"8","Dido Surprise Major","-36.5.4.5-5.36.4-4.5.4.36-1LH2","a"
"8","Didymium Surprise Major","-36.5.4.5-5.36.4-4.5.4.36-7LH2","b"
"8","Didymous Delight Major","36-34.6.5-56.1.34-4.3.56-36.5LH4","4z"
"8","Digbeth Surprise Major","-5-4-56-3-4-3-6-7LH2","a"
"12","Digby Fen Surprise Maximus","-5-4.5-7.36-7-5.6-6.7.6-6.7.6-6.7LH2","f"
"10","Diggle Surprise Royal","-3-4-56-6-34-5-6-25-6-9LH2","c1"
"8","Dighwara Bob Major","34.47.56.36.347.345.56.7LH2","2z"
"8","Dijon Surprise Major","-3-4-256-36.4-2.5-4-5LH2","f"
"8","Dilithium Surprise Major","-56-4-56-23-34-5.6.34-7LH1","j"
"8","Dilos Surprise Major","56.7-4-567-36.2-234.5.234-2.7LH2","f"
"8","Dilston Surprise Major","-3-456-256-3.4-4.3-3456-3LH2","c"
"8","Dilton Surprise Major","34-5.4-5-236-34-45-2-7LH2","f"
"8","Dilton Marsh Surprise Major","34-5.4-5-6-2-5-4-7LH2","f"
"6","Dinah Bob Minor","5.4.5.3.34.5LH1","l"
"8","Ding Surprise Major","-3-4-5.2.36.4-4.3.256-34.7LH2","b"
"5","Ding Dong Differential Doubles","4.3.2.3.1.3.1.3.2.3LH23","23z"
"6","Dinger Tor Delight Minor","3-3.1-2-3.34-2.3LH2","b"
"10","Dingleden Surprise Royal","-3-4-5-36-47-38-2-3-2-1LH2","a"
"5","Dingley Bob Doubles","3.1.5.3.2.3.2.1.3.2","p"
"8","Dingley Delight Major","-3-4-2-1-4-1-2-7LH2","b"
"8","Dingley Surprise Major","-56-4.56-5.36-4-3.2.36.4.3LH1","k"
"10","Dingley Hall Surprise Royal","-3-4-5-6-7-8-2-3.4.56-9LH2","b"
"8","Dingli Delight Major","-3-4-5-6.34-34.1.3456-256.7LH2","b"
"6","Dinmore Slow Course Minor","345.4.5.3-25LH2","2z"
"6","Dinting Delight Minor","-3-1-2-3.2-2.3LH4","4z"
"8","Dinton Surprise Major","-3-456-2-36.2-4.5.34-34.5LH2","f"
"6","Dionis Bob Minor","3.4-3.4.5LH4","4z"
"8","Diopside Surprise Major","-56-4-56-36-34-5-34-1-4-5.4-4.36.5-5.4-5-1","l"
"6","Dioptase Delight Minor","34-5.4-25-1-34-5LH2","f"
"6","Dipton Surprise Minor","5-5.4-2-3.2-34.5LH1","l"
"8","Diptonmill Surprise Major","-3-4-256-36.4-4.5.2-4.5LH2","f"
"8","Dire Treble Bob Major","56-56.1.56-56.1.34-34.1-56-7LH2","b"
"8","Dirranbandi Surprise Major","-3-4.56-56.3.4-2.3-6.34.1LH2","f"
"5","Dirt Monkey Bob Doubles","3.1.2.1.5LH4","45z"
"10","Diseworth Surprise Royal","-3-4-5-6-47-38-34-347-8-9LH2","b"
"10","Dishley Surprise Royal","-3-4-5-6-7.2.38.4-4.3.478.56.4.9LH2","b"
"6","Disley Delight Minor","-34-1-2-3-34-3LH2","a"
"6","Dismal Swamp Delight Minor","34-34.4-2-1-34.234.5LH2","2z"
"8","Disraeli Surprise Major","-5-4.5-2.3-2-3-4-3LH2","c"
"6","District Line Bob Minor","-45-3.2.5LH25","256z"
"8","Ditcheat Delight Major","-56-1-56-36-34-45.36-36.1LH2","2z"
"8","Ditcheat Surprise Major","-5-4-2-36-4-3.6-36.1LH1","mx"
"10","Ditcheat Manor Surprise Royal","-5-4-56-236-2-45-4-45-4-5LH2","f"
"8","Ditcheat Manor Surprise Major","-5-4-56-236-2-45-4-5LH2","f"
"6","Ditchingham Surprise Minor","5-5.4-5-23-4-3LH2","b"
"8","Ditchling Surprise Major","-5-45-5-36-4-45-4-1LH1","mx"
"8","Ditteridge Surprise Major","-5-4.5-5.236-2-45-34-7LH2","a"
"5","Ditton Bob Doubles","3.1.2.1.34LH2","25z"
"8","Ditton Surprise Major","-5-4.5-2.3.2.34-45.36-36.5LH1","mx"
"10","Diwali Surprise Royal","-3-4-5-6-27-38-4-25-36.4.9LH2","b"
"6","Dixie Treble Place Minor","-5-4-2-3-45-5LH4","4z"
"8","Dixton Bob Major","34.6-36.4.3.4.7LH1","l"
"8","Djelibeybi Surprise Major","-5-4.5-5.6-34-5.236-6.5LH1","j"
"6","DJPJ Treble Place Minor","-34-45-2-23-25-5LH2","a"
"8","Dnepr Surprise Major","-56-456.7-7.36.2-234.5.234-2.7LH2","f"
"8","Doberian Surprise Major","-3-456-2-6-4-5.4-34.5LH2","f"
"6","Dobunni Surprise Minor","3-34.4.2-2.3.2-4.5LH2","2z"
"6","Doc Delight Minor","-34-4-2-1.234.2-5LH2","f"
"6","Docking Surprise Minor","3-5.4.5-2.3-34-5LH2","a"
"8","Docklands Surprise Major","-3-4-2-3.4-2.5.6-2.7LH2","b"
"6","Doctor's Delight Minor","5-3.4-2-1-4-5LH2","2z"
"6","Dodd Alliance Minor","-34-1-1-34-1LH2","a"
"8","Dodd Fell Delight Major","-5-4.5-2.3-2-1-2-7LH2","d"
"6","Doddinghurst Delight Minor","-5-4-2-1-2-3LH2","2z"
"6","Doddinghurst Surprise Minor","-3-4-2-23-2-3LH4","4z"
"6","Doddington Bob Minor","5.4.5.23-3LH2","2z"
"6","Dodford Delight Minor","34-5.45-2-1.2-2.5LH2","f"
"10","Dodford Surprise Royal","-5-6-7-8-2-3.4-4.3.4-4.9LH2","b"
"12","Dodford Surprise Maximus","-5-6-7-8-9-0-2-3.4-4.3.4-4.ELH2","b"
"6","Dodleston Delight Minor","-34-1-5-23-4-1LH2","e"
"12","Dodleston Surprise Maximus","36-56.4.5-5.6-2-3-4-5-4-5-4-5LH2","c2"
"8","Dodleston Surprise Major","36-56.4.5-5.6-2-3-4-5LH2","e"
"6","Dog's Mercury Bob Minor","-4-3-5-3-4.5.2","z"
"7","Dogger Bob Triples","3.1.56.3.7.2345.7LH2","p"
"10","Dogger Delight Royal","-34-1-56-6-4-5.4-4.5-4-5LH1","l"
"5","Dolcoath Treble Place Doubles","5.1.34.1.5.2.5.1.5.1.3.1.3.1.34LH1","s"
"6","Dolgoch Bob Minor","5.45-3.234.5LH2","f"
"6","Dollis Hill Slow Course Minor","34.4-3-25LH2","2z"
"6","Dolly the Dog Delight Minor","-34-45-2-1.34-4.3LH2","2z"
"8","Dolo Surprise Major","56-56.47-7-36.2.34.2.345.2-2.7LH2","f"
"8","Dolomite Surprise Major","-5-4.5-56.3-4-5.4.36-3LH1","l"
"6","Dolphinholme Bob Minor","-45.5.23-5LH2","f"
"8","Domingarh Bob Major","3456.4.256.367-345.23456.7LH2","2z"
"8","Dominica Surprise Major","-5-4.5-5.6-2-5.36.4.36.5LH1","l"
"8","Don's Delight Major","-3-4-2-1-4-1-56.2.7LH2","b"
"6","Don't Panic Treble Bob Minor","3-34.1-5-1.34-2.3LH4","4z"
"6","Doncaster Delight Minor","-5-1-2-3-2-1LH1","h"
"8","Doncaster Surprise Major","-3-4-5-6-4-3-34-1LH1","l"
"8","Dong Delight Major","-34.5.6-56-36-34-1.34.2.56.1LH2","b"
"8","Donhead Bob Major","5.4-3.2.5.36.7LH2","f"
"8","Donhead Surprise Major","-5-456-2-236-4-45-34-5LH2","f"
"8","Donington Surprise Major","-3-6-56-6-2-3-2-3LH2","b"
"8","Donisthorpe Surprise Major","-3-4-5-6-2-3-4.56.7LH1","g"
"6","Donkeystone Surprise Minor","-3-4-2-3.4.234.2.5LH2","b"
"10","Donnington Castle Surprise Royal","-3-4-5-6-27-38-4-5-678.34.9LH2","b"
"10","Donnington Hall Surprise Royal","-3-4-5-6-7-8-34-5.36-4.9LH2","b"
"6","Donottar Delight Minor","34-34.1-2-3.2-2.3LH2","f"
"6","Donovan Delight Minor","34-5.4-2-1-4-5LH2","a"
"10","Donswin Surprise Royal","-3-4-5-6-7-8-4-5-36-9LH1","g"
"8","Doodhiya Khurd Bob Major","3456.47.567.367-2345.256.7LH2","2z"
